"","form","target_child_id","target_child_age","count","stem"
"2201","fighting",3560,3,0,"fight"
"2202","fights",3560,3,0,"fight"
"2203","fought",3560,3,0,"fight"
"2204","friend",3560,3,0,"friend"
"2205","friended",3560,3,0,"friend"
"2206","friends",3560,3,0,"friend"
"2207","hug",3560,3,0,"hug"
"2208","hugged",3560,3,0,"hug"
"2209","hugging",3560,3,0,"hug"
"2210","hugs",3560,3,0,"hug"
"2211","join",3560,3,0,"join"
"2212","joined",3560,3,0,"join"
"2213","joining",3560,3,0,"join"
"2214","joins",3560,3,0,"join"
"2215","kiss",3560,3,0,"kiss"
"2216","kissed",3560,3,1,"kiss"
"2217","kisses",3560,3,0,"kiss"
"2218","kissing",3560,3,0,"kiss"
"2219","married",3560,3,0,"marry"
"2220","marries",3560,3,0,"marry"
"2221","marry",3560,3,0,"marry"
"2222","marrying",3560,3,0,"marry"
"2223","match",3560,3,0,"match"
"2224","matched",3560,3,0,"match"
"2225","matches",3560,3,0,"match"
"2226","matching",3560,3,0,"match"
"2227","meet",3560,3,0,"meet"
"2228","meeting",3560,3,0,"meet"
"2229","meets",3560,3,0,"meet"
"2230","met",3560,3,0,"meet"
"2231","rhyme",3560,3,0,"rhyme"
"2232","rhymed",3560,3,0,"rhyme"
"2233","rhymes",3560,3,0,"rhyme"
"2234","rhyming",3560,3,0,"rhyme"
"2235","same",3560,3,0,"same"
"2236","separate",3560,3,0,"separate"
"2237","separated",3560,3,0,"separate"
"2238","separates",3560,3,0,"separate"
"2239","separating",3560,3,0,"separate"
"2240","share",3560,3,0,"share"
"2241","shared",3560,3,0,"share"
"2242","shares",3560,3,0,"share"
"2243","sharing",3560,3,0,"share"
"2244","similar",3560,3,0,"similar"
"2245","split",3560,3,0,"split"
"2246","splits",3560,3,0,"split"
"2247","splitting",3560,3,0,"split"
"2248","touch",3560,3,0,"touch"
"2249","touched",3560,3,0,"touch"
"2250","touches",3560,3,0,"touch"
"2251","touching",3560,3,0,"touch"
"2252","trade",3560,3,0,"trade"
"2253","traded",3560,3,0,"trade"
"2254","trades",3560,3,0,"trade"
"2255","trading",3560,3,0,"trade"
"2256","agree",3564,3,0,"agree"
"2257","agreed",3564,3,0,"agree"
"2258","agreeing",3564,3,0,"agree"
"2259","agrees",3564,3,0,"agree"
"2260","argue",3564,3,0,"argue"
"2261","argued",3564,3,0,"argue"
"2262","argues",3564,3,0,"argue"
"2263","arguing",3564,3,0,"argue"
"2264","attach",3564,3,0,"attach"
"2265","attached",3564,3,0,"attach"
"2266","attaches",3564,3,0,"attach"
"2267","attaching",3564,3,0,"attach"
"2268","bump",3564,3,0,"bump"
"2269","bumped",3564,3,1,"bump"
"2270","bumping",3564,3,0,"bump"
"2271","bumps",3564,3,0,"bump"
"2272","chat",3564,3,0,"chat"
"2273","chats",3564,3,0,"chat"
"2274","chatted",3564,3,0,"chat"
"2275","chatting",3564,3,0,"chat"
"2276","combine",3564,3,0,"combine"
"2277","combined",3564,3,0,"combine"
"2278","combines",3564,3,0,"combine"
"2279","combining",3564,3,0,"combine"
"2280","compete",3564,3,0,"compete"
"2281","competed",3564,3,0,"compete"
"2282","competes",3564,3,0,"compete"
"2283","competing",3564,3,0,"compete"
"2284","connect",3564,3,0,"connect"
"2285","connected",3564,3,0,"connect"
"2286","connecting",3564,3,0,"connect"
"2287","connects",3564,3,0,"connect"
"2288","cooperate",3564,3,0,"cooperate"
"2289","cooperated",3564,3,0,"cooperate"
"2290","cooperates",3564,3,0,"cooperate"
"2291","cooperating",3564,3,0,"cooperate"
"2292","crash",3564,3,0,"crash"
"2293","crashed",3564,3,0,"crash"
"2294","crashes",3564,3,0,"crash"
"2295","crashing",3564,3,0,"crash"
"2296","differ",3564,3,0,"differ"
"2297","differed",3564,3,0,"differ"
"2298","differing",3564,3,0,"differ"
"2299","differs",3564,3,0,"differ"
"2300","disagree",3564,3,0,"disagree"
"2301","disagreed",3564,3,0,"disagree"
"2302","disagreeing",3564,3,0,"disagree"
"2303","equal",3564,3,0,"equal"
"2304","equaled",3564,3,0,"equal"
"2305","equaling",3564,3,0,"equal"
"2306","equals",3564,3,0,"equal"
"2307","fight",3564,3,0,"fight"
"2308","fighting",3564,3,0,"fight"
"2309","fights",3564,3,0,"fight"
"2310","fought",3564,3,0,"fight"
"2311","friend",3564,3,0,"friend"
"2312","friended",3564,3,0,"friend"
"2313","friends",3564,3,0,"friend"
"2314","hug",3564,3,0,"hug"
"2315","hugged",3564,3,0,"hug"
"2316","hugging",3564,3,0,"hug"
"2317","hugs",3564,3,0,"hug"
"2318","join",3564,3,0,"join"
"2319","joined",3564,3,0,"join"
"2320","joining",3564,3,0,"join"
"2321","joins",3564,3,0,"join"
"2322","kiss",3564,3,0,"kiss"
"2323","kissed",3564,3,0,"kiss"
"2324","kisses",3564,3,0,"kiss"
"2325","kissing",3564,3,0,"kiss"
"2326","married",3564,3,0,"marry"
"2327","marries",3564,3,0,"marry"
"2328","marry",3564,3,0,"marry"
"2329","marrying",3564,3,0,"marry"
"2330","match",3564,3,0,"match"
"2331","matched",3564,3,0,"match"
"2332","matches",3564,3,0,"match"
"2333","matching",3564,3,0,"match"
"2334","meet",3564,3,0,"meet"
"2335","meeting",3564,3,0,"meet"
"2336","meets",3564,3,0,"meet"
"2337","met",3564,3,0,"meet"
"2338","rhyme",3564,3,0,"rhyme"
"2339","rhymed",3564,3,0,"rhyme"
"2340","rhymes",3564,3,0,"rhyme"
"2341","rhyming",3564,3,0,"rhyme"
"2342","same",3564,3,0,"same"
"2343","separate",3564,3,0,"separate"
"2344","separated",3564,3,0,"separate"
"2345","separates",3564,3,0,"separate"
"2346","separating",3564,3,0,"separate"
"2347","share",3564,3,0,"share"
"2348","shared",3564,3,0,"share"
"2349","shares",3564,3,0,"share"
"2350","sharing",3564,3,0,"share"
"2351","similar",3564,3,0,"similar"
"2352","split",3564,3,0,"split"
"2353","splits",3564,3,0,"split"
"2354","splitting",3564,3,0,"split"
"2355","touch",3564,3,0,"touch"
"2356","touched",3564,3,0,"touch"
"2357","touches",3564,3,0,"touch"
"2358","touching",3564,3,0,"touch"
"2359","trade",3564,3,0,"trade"
"2360","traded",3564,3,0,"trade"
"2361","trades",3564,3,0,"trade"
"2362","trading",3564,3,0,"trade"
"2363","agree",3906,3,0,"agree"
"2364","agreed",3906,3,0,"agree"
"2365","agreeing",3906,3,0,"agree"
"2366","agrees",3906,3,0,"agree"
"2367","argue",3906,3,0,"argue"
"2368","argued",3906,3,0,"argue"
"2369","argues",3906,3,0,"argue"
"2370","arguing",3906,3,0,"argue"
"2371","attach",3906,3,0,"attach"
"2372","attached",3906,3,0,"attach"
"2373","attaches",3906,3,0,"attach"
"2374","attaching",3906,3,0,"attach"
"2375","bump",3906,3,0,"bump"
"2376","bumped",3906,3,0,"bump"
"2377","bumping",3906,3,0,"bump"
"2378","bumps",3906,3,0,"bump"
"2379","chat",3906,3,0,"chat"
"2380","chats",3906,3,0,"chat"
"2381","chatted",3906,3,0,"chat"
"2382","chatting",3906,3,0,"chat"
"2383","combine",3906,3,0,"combine"
"2384","combined",3906,3,0,"combine"
"2385","combines",3906,3,0,"combine"
"2386","combining",3906,3,0,"combine"
"2387","compete",3906,3,0,"compete"
"2388","competed",3906,3,0,"compete"
"2389","competes",3906,3,0,"compete"
"2390","competing",3906,3,0,"compete"
"2391","connect",3906,3,0,"connect"
"2392","connected",3906,3,0,"connect"
"2393","connecting",3906,3,0,"connect"
"2394","connects",3906,3,0,"connect"
"2395","cooperate",3906,3,0,"cooperate"
"2396","cooperated",3906,3,0,"cooperate"
"2397","cooperates",3906,3,0,"cooperate"
"2398","cooperating",3906,3,0,"cooperate"
"2399","crash",3906,3,0,"crash"
"2400","crashed",3906,3,0,"crash"
"2401","crashes",3906,3,0,"crash"
"2402","crashing",3906,3,1,"crash"
"2403","differ",3906,3,0,"differ"
"2404","differed",3906,3,0,"differ"
"2405","differing",3906,3,0,"differ"
"2406","differs",3906,3,0,"differ"
"2407","disagree",3906,3,0,"disagree"
"2408","disagreed",3906,3,0,"disagree"
"2409","disagreeing",3906,3,0,"disagree"
"2410","equal",3906,3,0,"equal"
"2411","equaled",3906,3,0,"equal"
"2412","equaling",3906,3,0,"equal"
"2413","equals",3906,3,0,"equal"
"2414","fight",3906,3,1,"fight"
"2415","fighting",3906,3,1,"fight"
"2416","fights",3906,3,0,"fight"
"2417","fought",3906,3,0,"fight"
"2418","friend",3906,3,0,"friend"
"2419","friended",3906,3,0,"friend"
"2420","friends",3906,3,0,"friend"
"2421","hug",3906,3,1,"hug"
"2422","hugged",3906,3,0,"hug"
"2423","hugging",3906,3,0,"hug"
"2424","hugs",3906,3,0,"hug"
"2425","join",3906,3,0,"join"
"2426","joined",3906,3,0,"join"
"2427","joining",3906,3,0,"join"
"2428","joins",3906,3,0,"join"
"2429","kiss",3906,3,1,"kiss"
"2430","kiss",3906,3,1,"kiss"
"2431","kissed",3906,3,1,"kiss"
"2432","kisses",3906,3,0,"kiss"
"2433","kissing",3906,3,0,"kiss"
"2434","married",3906,3,1,"marry"
"2435","married",3906,3,1,"marry"
"2436","married",3906,3,1,"marry"
"2437","marries",3906,3,0,"marry"
"2438","marry",3906,3,0,"marry"
"2439","marrying",3906,3,0,"marry"
"2440","match",3906,3,0,"match"
"2441","matched",3906,3,0,"match"
"2442","matches",3906,3,0,"match"
"2443","matching",3906,3,0,"match"
"2444","meet",3906,3,1,"meet"
"2445","meet",3906,3,1,"meet"
"2446","meeting",3906,3,0,"meet"
"2447","meets",3906,3,0,"meet"
"2448","met",3906,3,1,"meet"
"2449","rhyme",3906,3,0,"rhyme"
"2450","rhymed",3906,3,0,"rhyme"
"2451","rhymes",3906,3,0,"rhyme"
"2452","rhyming",3906,3,0,"rhyme"
"2453","same",3906,3,0,"same"
"2454","separate",3906,3,1,"separate"
"2455","separate",3906,3,1,"separate"
"2456","separated",3906,3,0,"separate"
"2457","separates",3906,3,0,"separate"
"2458","separating",3906,3,0,"separate"
"2459","share",3906,3,1,"share"
"2460","share",3906,3,1,"share"
"2461","share",3906,3,1,"share"
"2462","share",3906,3,1,"share"
"2463","share",3906,3,1,"share"
"2464","share",3906,3,1,"share"
"2465","share",3906,3,1,"share"
"2466","shared",3906,3,1,"share"
"2467","shares",3906,3,0,"share"
"2468","sharing",3906,3,0,"share"
"2469","similar",3906,3,0,"similar"
"2470","split",3906,3,0,"split"
"2471","splits",3906,3,0,"split"
"2472","splitting",3906,3,0,"split"
"2473","touch",3906,3,1,"touch"
"2474","touch",3906,3,1,"touch"
"2475","touch",3906,3,1,"touch"
"2476","touched",3906,3,0,"touch"
"2477","touches",3906,3,0,"touch"
"2478","touching",3906,3,0,"touch"
"2479","trade",3906,3,0,"trade"
"2480","traded",3906,3,0,"trade"
"2481","trades",3906,3,0,"trade"
"2482","trading",3906,3,0,"trade"
"2483","agree",3940,3,0,"agree"
"2484","agreed",3940,3,0,"agree"
"2485","agreeing",3940,3,0,"agree"
"2486","agrees",3940,3,0,"agree"
"2487","argue",3940,3,0,"argue"
"2488","argued",3940,3,0,"argue"
"2489","argues",3940,3,0,"argue"
"2490","arguing",3940,3,0,"argue"
"2491","attach",3940,3,0,"attach"
"2492","attached",3940,3,0,"attach"
"2493","attaches",3940,3,0,"attach"
"2494","attaching",3940,3,0,"attach"
"2495","bump",3940,3,0,"bump"
"2496","bumped",3940,3,0,"bump"
"2497","bumping",3940,3,0,"bump"
"2498","bumps",3940,3,0,"bump"
"2499","chat",3940,3,0,"chat"
"2500","chats",3940,3,0,"chat"
"2501","chatted",3940,3,0,"chat"
"2502","chatting",3940,3,0,"chat"
"2503","combine",3940,3,0,"combine"
"2504","combined",3940,3,0,"combine"
"2505","combines",3940,3,0,"combine"
"2506","combining",3940,3,0,"combine"
"2507","compete",3940,3,0,"compete"
"2508","competed",3940,3,0,"compete"
"2509","competes",3940,3,0,"compete"
"2510","competing",3940,3,0,"compete"
"2511","connect",3940,3,0,"connect"
"2512","connected",3940,3,0,"connect"
"2513","connecting",3940,3,0,"connect"
"2514","connects",3940,3,0,"connect"
"2515","cooperate",3940,3,0,"cooperate"
"2516","cooperated",3940,3,0,"cooperate"
"2517","cooperates",3940,3,0,"cooperate"
"2518","cooperating",3940,3,0,"cooperate"
"2519","crash",3940,3,0,"crash"
"2520","crashed",3940,3,0,"crash"
"2521","crashes",3940,3,0,"crash"
"2522","crashing",3940,3,0,"crash"
"2523","differ",3940,3,0,"differ"
"2524","differed",3940,3,0,"differ"
"2525","differing",3940,3,0,"differ"
"2526","differs",3940,3,0,"differ"
"2527","disagree",3940,3,0,"disagree"
"2528","disagreed",3940,3,0,"disagree"
"2529","disagreeing",3940,3,0,"disagree"
"2530","equal",3940,3,0,"equal"
"2531","equaled",3940,3,0,"equal"
"2532","equaling",3940,3,0,"equal"
"2533","equals",3940,3,0,"equal"
"2534","fight",3940,3,0,"fight"
"2535","fighting",3940,3,0,"fight"
"2536","fights",3940,3,0,"fight"
"2537","fought",3940,3,0,"fight"
"2538","friend",3940,3,0,"friend"
"2539","friended",3940,3,0,"friend"
"2540","friends",3940,3,0,"friend"
"2541","hug",3940,3,0,"hug"
"2542","hugged",3940,3,0,"hug"
"2543","hugging",3940,3,0,"hug"
"2544","hugs",3940,3,0,"hug"
"2545","join",3940,3,0,"join"
"2546","joined",3940,3,0,"join"
"2547","joining",3940,3,0,"join"
"2548","joins",3940,3,0,"join"
"2549","kiss",3940,3,0,"kiss"
"2550","kissed",3940,3,0,"kiss"
"2551","kisses",3940,3,0,"kiss"
"2552","kissing",3940,3,1,"kiss"
"2553","married",3940,3,0,"marry"
"2554","marries",3940,3,0,"marry"
"2555","marry",3940,3,0,"marry"
"2556","marrying",3940,3,0,"marry"
"2557","match",3940,3,0,"match"
"2558","matched",3940,3,0,"match"
"2559","matches",3940,3,0,"match"
"2560","matching",3940,3,0,"match"
"2561","meet",3940,3,1,"meet"
"2562","meeting",3940,3,0,"meet"
"2563","meets",3940,3,0,"meet"
"2564","met",3940,3,0,"meet"
"2565","rhyme",3940,3,0,"rhyme"
"2566","rhymed",3940,3,0,"rhyme"
"2567","rhymes",3940,3,0,"rhyme"
"2568","rhyming",3940,3,0,"rhyme"
"2569","same",3940,3,0,"same"
"2570","separate",3940,3,0,"separate"
"2571","separated",3940,3,0,"separate"
"2572","separates",3940,3,0,"separate"
"2573","separating",3940,3,0,"separate"
"2574","share",3940,3,0,"share"
"2575","shared",3940,3,0,"share"
"2576","shares",3940,3,0,"share"
"2577","sharing",3940,3,0,"share"
"2578","similar",3940,3,0,"similar"
"2579","split",3940,3,0,"split"
"2580","splits",3940,3,0,"split"
"2581","splitting",3940,3,0,"split"
"2582","touch",3940,3,0,"touch"
"2583","touched",3940,3,0,"touch"
"2584","touches",3940,3,0,"touch"
"2585","touching",3940,3,0,"touch"
"2586","trade",3940,3,0,"trade"
"2587","traded",3940,3,0,"trade"
"2588","trades",3940,3,0,"trade"
"2589","trading",3940,3,0,"trade"
"2590","agree",3978,3,0,"agree"
"2591","agreed",3978,3,0,"agree"
"2592","agreeing",3978,3,0,"agree"
"2593","agrees",3978,3,0,"agree"
"2594","argue",3978,3,0,"argue"
"2595","argued",3978,3,0,"argue"
"2596","argues",3978,3,0,"argue"
"2597","arguing",3978,3,0,"argue"
"2598","attach",3978,3,0,"attach"
"2599","attached",3978,3,0,"attach"
"2600","attaches",3978,3,0,"attach"
"2601","attaching",3978,3,0,"attach"
"2602","bump",3978,3,0,"bump"
"2603","bumped",3978,3,1,"bump"
"2604","bumped",3978,3,1,"bump"
"2605","bumped",3978,3,1,"bump"
"2606","bumped",3978,3,1,"bump"
"2607","bumping",3978,3,0,"bump"
"2608","bumps",3978,3,0,"bump"
"2609","chat",3978,3,0,"chat"
"2610","chats",3978,3,0,"chat"
"2611","chatted",3978,3,0,"chat"
"2612","chatting",3978,3,0,"chat"
"2613","combine",3978,3,0,"combine"
"2614","combined",3978,3,0,"combine"
"2615","combines",3978,3,0,"combine"
"2616","combining",3978,3,0,"combine"
"2617","compete",3978,3,0,"compete"
"2618","competed",3978,3,0,"compete"
"2619","competes",3978,3,0,"compete"
"2620","competing",3978,3,0,"compete"
"2621","connect",3978,3,0,"connect"
"2622","connected",3978,3,0,"connect"
"2623","connecting",3978,3,0,"connect"
"2624","connects",3978,3,0,"connect"
"2625","cooperate",3978,3,0,"cooperate"
"2626","cooperated",3978,3,0,"cooperate"
"2627","cooperates",3978,3,0,"cooperate"
"2628","cooperating",3978,3,0,"cooperate"
"2629","crash",3978,3,0,"crash"
"2630","crashed",3978,3,0,"crash"
"2631","crashes",3978,3,0,"crash"
"2632","crashing",3978,3,0,"crash"
"2633","differ",3978,3,0,"differ"
"2634","differed",3978,3,0,"differ"
"2635","differing",3978,3,0,"differ"
"2636","differs",3978,3,0,"differ"
"2637","disagree",3978,3,0,"disagree"
"2638","disagreed",3978,3,0,"disagree"
"2639","disagreeing",3978,3,0,"disagree"
"2640","equal",3978,3,0,"equal"
"2641","equaled",3978,3,0,"equal"
"2642","equaling",3978,3,0,"equal"
"2643","equals",3978,3,0,"equal"
"2644","fight",3978,3,0,"fight"
"2645","fighting",3978,3,0,"fight"
"2646","fights",3978,3,0,"fight"
"2647","fought",3978,3,0,"fight"
"2648","friend",3978,3,0,"friend"
"2649","friended",3978,3,0,"friend"
"2650","friends",3978,3,0,"friend"
"2651","hug",3978,3,0,"hug"
"2652","hugged",3978,3,0,"hug"
"2653","hugging",3978,3,0,"hug"
"2654","hugs",3978,3,0,"hug"
"2655","join",3978,3,0,"join"
"2656","joined",3978,3,0,"join"
"2657","joining",3978,3,0,"join"
"2658","joins",3978,3,0,"join"
"2659","kiss",3978,3,0,"kiss"
"2660","kissed",3978,3,1,"kiss"
"2661","kissed",3978,3,1,"kiss"
"2662","kissed",3978,3,1,"kiss"
"2663","kisses",3978,3,0,"kiss"
"2664","kissing",3978,3,0,"kiss"
"2665","married",3978,3,0,"marry"
"2666","marries",3978,3,0,"marry"
"2667","marry",3978,3,0,"marry"
"2668","marrying",3978,3,0,"marry"
"2669","match",3978,3,0,"match"
"2670","matched",3978,3,0,"match"
"2671","matches",3978,3,0,"match"
"2672","matching",3978,3,0,"match"
"2673","meet",3978,3,0,"meet"
"2674","meeting",3978,3,0,"meet"
"2675","meets",3978,3,0,"meet"
"2676","met",3978,3,0,"meet"
"2677","rhyme",3978,3,0,"rhyme"
"2678","rhymed",3978,3,0,"rhyme"
"2679","rhymes",3978,3,0,"rhyme"
"2680","rhyming",3978,3,0,"rhyme"
"2681","same",3978,3,0,"same"
"2682","separate",3978,3,0,"separate"
"2683","separated",3978,3,0,"separate"
"2684","separates",3978,3,0,"separate"
"2685","separating",3978,3,0,"separate"
"2686","share",3978,3,0,"share"
"2687","shared",3978,3,0,"share"
"2688","shares",3978,3,0,"share"
"2689","sharing",3978,3,0,"share"
"2690","similar",3978,3,0,"similar"
"2691","split",3978,3,0,"split"
"2692","splits",3978,3,0,"split"
"2693","splitting",3978,3,0,"split"
"2694","touch",3978,3,1,"touch"
"2695","touch",3978,3,1,"touch"
"2696","touched",3978,3,0,"touch"
"2697","touches",3978,3,0,"touch"
"2698","touching",3978,3,0,"touch"
"2699","trade",3978,3,0,"trade"
"2700","traded",3978,3,0,"trade"
"2701","trades",3978,3,0,"trade"
"2702","trading",3978,3,0,"trade"
"2703","agree",3985,3,0,"agree"
"2704","agreed",3985,3,0,"agree"
"2705","agreeing",3985,3,0,"agree"
"2706","agrees",3985,3,0,"agree"
"2707","argue",3985,3,0,"argue"
"2708","argued",3985,3,0,"argue"
"2709","argues",3985,3,0,"argue"
"2710","arguing",3985,3,0,"argue"
"2711","attach",3985,3,0,"attach"
"2712","attached",3985,3,0,"attach"
"2713","attaches",3985,3,0,"attach"
"2714","attaching",3985,3,0,"attach"
"2715","bump",3985,3,0,"bump"
"2716","bumped",3985,3,0,"bump"
"2717","bumping",3985,3,0,"bump"
"2718","bumps",3985,3,0,"bump"
"2719","chat",3985,3,0,"chat"
"2720","chats",3985,3,0,"chat"
"2721","chatted",3985,3,0,"chat"
"2722","chatting",3985,3,0,"chat"
"2723","combine",3985,3,0,"combine"
"2724","combined",3985,3,0,"combine"
"2725","combines",3985,3,0,"combine"
"2726","combining",3985,3,0,"combine"
"2727","compete",3985,3,0,"compete"
"2728","competed",3985,3,0,"compete"
"2729","competes",3985,3,0,"compete"
"2730","competing",3985,3,0,"compete"
"2731","connect",3985,3,0,"connect"
"2732","connected",3985,3,0,"connect"
"2733","connecting",3985,3,0,"connect"
"2734","connects",3985,3,0,"connect"
"2735","cooperate",3985,3,0,"cooperate"
"2736","cooperated",3985,3,0,"cooperate"
"2737","cooperates",3985,3,0,"cooperate"
"2738","cooperating",3985,3,0,"cooperate"
"2739","crash",3985,3,0,"crash"
"2740","crashed",3985,3,0,"crash"
"2741","crashes",3985,3,0,"crash"
"2742","crashing",3985,3,0,"crash"
"2743","differ",3985,3,0,"differ"
"2744","differed",3985,3,0,"differ"
"2745","differing",3985,3,0,"differ"
"2746","differs",3985,3,0,"differ"
"2747","disagree",3985,3,0,"disagree"
"2748","disagreed",3985,3,0,"disagree"
"2749","disagreeing",3985,3,0,"disagree"
"2750","equal",3985,3,0,"equal"
"2751","equaled",3985,3,0,"equal"
"2752","equaling",3985,3,0,"equal"
"2753","equals",3985,3,0,"equal"
"2754","fight",3985,3,0,"fight"
"2755","fighting",3985,3,0,"fight"
"2756","fights",3985,3,0,"fight"
"2757","fought",3985,3,0,"fight"
"2758","friend",3985,3,0,"friend"
"2759","friended",3985,3,0,"friend"
"2760","friends",3985,3,0,"friend"
"2761","hug",3985,3,0,"hug"
"2762","hugged",3985,3,0,"hug"
"2763","hugging",3985,3,0,"hug"
"2764","hugs",3985,3,0,"hug"
"2765","join",3985,3,0,"join"
"2766","joined",3985,3,0,"join"
"2767","joining",3985,3,0,"join"
"2768","joins",3985,3,0,"join"
"2769","kiss",3985,3,0,"kiss"
"2770","kissed",3985,3,0,"kiss"
"2771","kisses",3985,3,0,"kiss"
"2772","kissing",3985,3,0,"kiss"
"2773","married",3985,3,0,"marry"
"2774","marries",3985,3,0,"marry"
"2775","marry",3985,3,0,"marry"
"2776","marrying",3985,3,0,"marry"
"2777","match",3985,3,1,"match"
"2778","matched",3985,3,0,"match"
"2779","matches",3985,3,0,"match"
"2780","matching",3985,3,0,"match"
"2781","meet",3985,3,1,"meet"
"2782","meet",3985,3,1,"meet"
"2783","meeting",3985,3,0,"meet"
"2784","meets",3985,3,0,"meet"
"2785","met",3985,3,0,"meet"
"2786","rhyme",3985,3,0,"rhyme"
"2787","rhymed",3985,3,0,"rhyme"
"2788","rhymes",3985,3,0,"rhyme"
"2789","rhyming",3985,3,0,"rhyme"
"2790","same",3985,3,0,"same"
"2791","separate",3985,3,0,"separate"
"2792","separated",3985,3,0,"separate"
"2793","separates",3985,3,0,"separate"
"2794","separating",3985,3,0,"separate"
"2795","share",3985,3,1,"share"
"2796","share",3985,3,1,"share"
"2797","shared",3985,3,0,"share"
"2798","shares",3985,3,0,"share"
"2799","sharing",3985,3,0,"share"
"2800","similar",3985,3,0,"similar"
"2801","split",3985,3,0,"split"
"2802","splits",3985,3,0,"split"
"2803","splitting",3985,3,0,"split"
"2804","touch",3985,3,0,"touch"
"2805","touched",3985,3,0,"touch"
"2806","touches",3985,3,0,"touch"
"2807","touching",3985,3,0,"touch"
"2808","trade",3985,3,0,"trade"
"2809","traded",3985,3,0,"trade"
"2810","trades",3985,3,0,"trade"
"2811","trading",3985,3,0,"trade"
"2812","agree",4001,3,0,"agree"
"2813","agreed",4001,3,0,"agree"
"2814","agreeing",4001,3,0,"agree"
"2815","agrees",4001,3,0,"agree"
"2816","argue",4001,3,0,"argue"
"2817","argued",4001,3,0,"argue"
"2818","argues",4001,3,0,"argue"
"2819","arguing",4001,3,1,"argue"
"2820","attach",4001,3,0,"attach"
"2821","attached",4001,3,0,"attach"
"2822","attaches",4001,3,0,"attach"
"2823","attaching",4001,3,0,"attach"
"2824","bump",4001,3,0,"bump"
"2825","bumped",4001,3,1,"bump"
"2826","bumping",4001,3,0,"bump"
"2827","bumps",4001,3,0,"bump"
"2828","chat",4001,3,0,"chat"
"2829","chats",4001,3,0,"chat"
"2830","chatted",4001,3,0,"chat"
"2831","chatting",4001,3,0,"chat"
"2832","combine",4001,3,0,"combine"
"2833","combined",4001,3,0,"combine"
"2834","combines",4001,3,0,"combine"
"2835","combining",4001,3,0,"combine"
"2836","compete",4001,3,0,"compete"
"2837","competed",4001,3,0,"compete"
"2838","competes",4001,3,0,"compete"
"2839","competing",4001,3,0,"compete"
"2840","connect",4001,3,1,"connect"
"2841","connected",4001,3,0,"connect"
"2842","connecting",4001,3,0,"connect"
"2843","connects",4001,3,0,"connect"
"2844","cooperate",4001,3,0,"cooperate"
"2845","cooperated",4001,3,0,"cooperate"
"2846","cooperates",4001,3,0,"cooperate"
"2847","cooperating",4001,3,0,"cooperate"
"2848","crash",4001,3,0,"crash"
"2849","crashed",4001,3,1,"crash"
"2850","crashed",4001,3,1,"crash"
"2851","crashes",4001,3,0,"crash"
"2852","crashing",4001,3,0,"crash"
"2853","differ",4001,3,0,"differ"
"2854","differed",4001,3,0,"differ"
"2855","differing",4001,3,0,"differ"
"2856","differs",4001,3,0,"differ"
"2857","disagree",4001,3,0,"disagree"
"2858","disagreed",4001,3,0,"disagree"
"2859","disagreeing",4001,3,0,"disagree"
"2860","equal",4001,3,0,"equal"
"2861","equaled",4001,3,0,"equal"
"2862","equaling",4001,3,0,"equal"
"2863","equals",4001,3,0,"equal"
"2864","fight",4001,3,0,"fight"
"2865","fighting",4001,3,0,"fight"
"2866","fights",4001,3,0,"fight"
"2867","fought",4001,3,0,"fight"
"2868","friend",4001,3,0,"friend"
"2869","friended",4001,3,0,"friend"
"2870","friends",4001,3,0,"friend"
"2871","hug",4001,3,0,"hug"
"2872","hugged",4001,3,0,"hug"
"2873","hugging",4001,3,0,"hug"
"2874","hugs",4001,3,0,"hug"
"2875","join",4001,3,1,"join"
"2876","join",4001,3,1,"join"
"2877","joined",4001,3,0,"join"
"2878","joining",4001,3,0,"join"
"2879","joins",4001,3,0,"join"
"2880","kiss",4001,3,0,"kiss"
"2881","kissed",4001,3,0,"kiss"
"2882","kisses",4001,3,0,"kiss"
"2883","kissing",4001,3,0,"kiss"
"2884","married",4001,3,0,"marry"
"2885","marries",4001,3,0,"marry"
"2886","marry",4001,3,0,"marry"
"2887","marrying",4001,3,0,"marry"
"2888","match",4001,3,0,"match"
"2889","matched",4001,3,0,"match"
"2890","matches",4001,3,0,"match"
"2891","matching",4001,3,0,"match"
"2892","meet",4001,3,1,"meet"
"2893","meeting",4001,3,0,"meet"
"2894","meets",4001,3,0,"meet"
"2895","met",4001,3,0,"meet"
"2896","rhyme",4001,3,0,"rhyme"
"2897","rhymed",4001,3,0,"rhyme"
"2898","rhymes",4001,3,0,"rhyme"
"2899","rhyming",4001,3,0,"rhyme"
"2900","same",4001,3,0,"same"
"2901","separate",4001,3,0,"separate"
"2902","separated",4001,3,0,"separate"
"2903","separates",4001,3,0,"separate"
"2904","separating",4001,3,0,"separate"
"2905","share",4001,3,1,"share"
"2906","shared",4001,3,0,"share"
"2907","shares",4001,3,0,"share"
"2908","sharing",4001,3,0,"share"
"2909","similar",4001,3,0,"similar"
"2910","split",4001,3,0,"split"
"2911","splits",4001,3,0,"split"
"2912","splitting",4001,3,0,"split"
"2913","touch",4001,3,1,"touch"
"2914","touch",4001,3,1,"touch"
"2915","touched",4001,3,0,"touch"
"2916","touches",4001,3,0,"touch"
"2917","touching",4001,3,0,"touch"
"2918","trade",4001,3,0,"trade"
"2919","traded",4001,3,0,"trade"
